name,vote_count,vote_average,revenue
October Films,255.0,6.2,373967.0
Scout Productions,255.0,6.2,373967.0
Mockingbird Pictures,43.0,5.9,350006.0
Gimme Five Films,29.0,6.4,333912.0
Egg Pictures,22.0,6.5,327418.0
Gramercy Pictures (I),22.0,6.5,327418.0
PolyGram Filmed Entertainment,22.0,6.5,327418.0
Crimson Bolt,446.0,6.6,324138.0
Ambush Entertainment,446.0,6.6,324138.0
area japan,53.0,6.4,317000.0
Six Point Harness,204.0,7.3,296557.0
Goliath Entertainment,204.0,7.3,296557.0
Ars Nova,204.0,7.3,296557.0
Jerkschool Productions,181.0,6.5,295750.0
Eureka Pictures,271.0,6.4,295206.0
Abbolita Productions,144.0,5.5,265452.0
Starstream Entertainment,144.0,5.5,265452.0
TF1 International,104.0,6.4,260562.0
Mr. Tamborine Man,42.0,7.3,253899.0
Essential Pictures,42.0,7.3,253899.0
Big Fan Productions,45.0,6.1,232732.0
Social Capital,39.5,4.5,229087.0
LG,84.0,7.3,225861.0
YouTube,84.0,7.3,225861.0
Boy Culture LLC,30.0,6.0,220151.0
Cuatro Plus Films,488.0,5.7,208588.0
Hugo Productions,488.0,5.7,208588.0
Daryl Prince Productions,488.0,5.7,208588.0
City Lights Pictures,64.0,5.1,206871.0
Moving Pictures Film and Television,110.0,5.8,204940.0
Supermarché,109.0,5.5,200242.0
Greencard Pictures,109.0,5.5,200242.0
Bank Street Films,109.0,5.5,200242.0
Matt Baer Films,604.0,5.2,187112.0
Lotus Entertainment (I),604.0,5.2,187112.0
Gold Star Films,604.0,5.2,187112.0
Sly Predator,604.0,5.2,187112.0
Departure Studios,38.0,5.7,176153.0
Snowfall Films,38.0,5.7,176153.0
Artist Film,38.0,5.7,176153.0
Pretty Dangerous Films,38.0,5.7,176153.0
Above All Things Inc,38.0,5.7,176153.0
Metro Tartan Distribution Ltd.,38.0,5.7,176153.0
Departure Entertainment,38.0,5.7,176153.0
Minerva Picture Company Ltd.,38.0,5.7,176153.0
First Floor Features,18.0,4.1,163169.0
Motlys,93.0,6.7,161789.0
A Loopy Production LLC,153.0,6.3,150277.0
2 Loop Films,153.0,6.3,150277.0
Two Left Shoes Films,56.0,5.2,144008.0
Blockbuster Films,56.0,5.2,144008.0
Azari Media,168.0,5.9,133332.0
Thaba Media,168.0,5.9,133332.0
Four of a Kind Productions,83.0,4.8,123820.0
Dark Harbor Stories,314.0,6.6,120000.0
Zoetrope Argentina,49.0,6.7,113221.0
Tornasol Films,49.0,6.7,113221.0
Apostle Productions,7.0,7.1,111300.0
Human Worldwide,36.0,6.7,103735.0
Loki Films,36.0,6.7,103735.0
Chad Troutwine Films,36.0,6.7,103735.0
Green Film Company,36.0,6.7,103735.0
Coatwolf Productions,54.0,6.4,101236.0
Serenade Films,20.0,7.0,95687.0
WestEnd Films,300.0,6.1,89237.0
Parallel Film Productions,300.0,6.1,89237.0
Altus Productions,99.0,5.9,75143.0
Aegis Film Fund,99.0,5.9,75143.0
Ealing Metro International,99.0,5.9,75143.0
Pathe,173.0,5.5,74918.0
Constance Media,173.0,5.5,74918.0
Milk & Media,173.0,5.5,74918.0
Threshold Entertainment,28.0,2.3,73706.0
120dB Films,7.0,7.1,71904.0
Galaxy Productions,7.0,7.1,71904.0
Paradise Productions,7.0,7.1,71904.0
Quantum Entertainment,7.0,7.1,71904.0
MovieBank,7.0,7.1,71904.0
Dark Sky Films,157.0,5.5,65500.0
GNK Productions,395.0,6.7,59744.0
Young Gang,395.0,6.7,59744.0
Sobras Producciones,110.0,5.3,58510.0
Vertebra Films,110.0,5.3,58510.0
Post Empire Films,75.0,4.1,56825.0
Prettybird,75.0,4.1,56825.0
Sodium Fox,75.0,4.1,56825.0
Filmworks/FX,75.0,4.1,56825.0
Glass Eye Pix,256.5,5.800000000000001,55820.5
iDeal Partners Film Fund,71.0,6.4,55125.0
Sky Cinema,135.0,4.1,54947.0
Opera Film Produzione,135.0,4.1,54947.0
Film Commission Torino-Piemonte,135.0,4.1,54947.0
Arcadia Motion Pictures,41.0,5.1,53086.0
Wanda Visión S.A.,41.0,5.1,53086.0
ArieScope Pictures,91.0,5.6,52604.0
Ozymandias Productions,38.0,5.5,48390.0
Decoding Annie Parker,38.0,5.5,48390.0
Media House Capital,38.0,5.5,48390.0
Unified Pictures,38.0,5.5,48390.0
Immortal Thoughts,73.0,6.0,46488.0
Three Good Men,73.0,6.0,46488.0
Australian Film Finance Corporation,79.0,6.2,46474.0
Phantasma,228.0,5.8,45431.0
Magna Global Entertainment,9.0,4.1,45000.0
Insight Film Releasing,197.0,6.5,44462.0
Darius Films,197.0,6.5,44462.0
Rampart Films,45.0,6.5,40400.0
Unclaimed Freight Productions,45.0,6.5,40400.0
Off Hollywood Pictures,290.0,6.2,33245.0
Belladonna Productions,290.0,6.2,33245.0
Empire Films,8.0,6.1,32788.0
Alla Prima Productions,8.0,6.1,32788.0
Media 8 Entertainment,8.0,6.1,32788.0
Brushwork Pictures,8.0,6.1,32788.0
La Petite Reine,322.0,5.9,31081.0
Dot Dot Dot Productions,66.0,5.3,30905.0
Stardust Pictures,66.0,5.3,30905.0
Buffalo Gal Pictures,118.0,5.1,28048.0
Tigers Den Studios,18.0,5.0,27046.0
Xenon Pictures,18.0,4.2,25900.0
Snoopadelic Films Inc.,18.0,4.2,25900.0
National Film Board of Canada (NFB),6.0,6.8,25000.0
Mistress Inc.,3.0,5.5,23859.0
Preferred Content,198.0,5.7,22000.0
BR Group,198.0,5.7,22000.0
Manitoba Film & Music,198.0,5.7,22000.0
Instinctive Film,198.0,5.7,22000.0
Julijette,198.0,5.7,22000.0
Ink Connection,198.0,5.7,22000.0
Good Night Productions,41.0,5.7,20380.0
Gato Negro Films,30.0,5.2,18097.0
Georgia International Films,63.0,5.8,17479.0
Rex Media,63.0,5.8,17479.0
Dispictures,63.0,5.8,17479.0
Emergence Entertainment,6.0,4.8,16344.0
Primetime Pictures,6.0,4.8,16344.0
WhiteFlame Productions,210.0,6.3,15071.0
Insomnia Entertainment,12.0,5.7,12762.0
Rice/Walters Productions,12.0,5.7,12762.0
Trent Othick Productions,12.0,5.7,12762.0
Möbius Entertainment,278.0,6.1,10289.0
Rampage Entertainment,278.0,6.1,10289.0
Chaotic Productions,278.0,6.1,10289.0
Pierce-Williams,278.0,6.1,10289.0
Mobius International,278.0,6.1,10289.0
Pin Hole Productions LLC,20.0,6.2,10018.0
Between The Eyes,284.0,5.7,9747.0
Fewlas Entertainment,261.0,5.4,9318.0
Boy in the Box,28.0,6.5,7306.0
2 Bridges Productions,28.0,6.5,7306.0
A2 Entertainment Group,28.0,6.5,7306.0
Rival Pictures,32.0,6.6,7202.0
Mythic International Entertainment,71.0,6.0,6147.0
Raindance Entertainment,71.0,6.0,6147.0
Mississippix Studios,82.0,5.5,4500.0
Atomic Entertainment,82.0,5.5,4500.0
Enderby Entertainment,91.0,4.4,3003.0
Gordon Bijelonic / Datari Turner Films,91.0,4.4,3003.0
Kingsize Entertainment,7.0,3.9,1404.0
